P1_quad_10_10	39	79	80	0.032317499979399145	-24.7088160685469
P2_quad_10_1000	1000	2001	2002	0.887206400046125	-673.2569792065963
P3_quad_1000_10	44	89	90	6.630893599940464	-2014.9674990615295
P4_quad_1000_1000	1000	2001	2002	139.21886340004858	-71406.41486567189
P5_quartic_1	3	7	8	0.00019940000493079424	1.1035544219242635e-19
P6_quartic_2	18	104	38	0.0019242999842390418	0.0012711492353933748
P7_rosenbrock_2	47	114	96	0.00269059999845922	2.776466656851376e-13
P8_rosenbrock_100	7	24	16	0.006958200014196336	3.9899748106028396
P9_DataFit_2	21	51	44	0.0017471000319346786	3.715315359669951e-10
P10_Exponential_10	166	349	334	0.009401400107890368	-0.2055728089733214
P11_Exponential_100	10	24	22	0.004833500017412007	-0.20557280899083535
P12_Genhumps_5	1000	2032	2002	0.1779807999264449	0.3689492000140119
